revenue,sale_quantity
42113.9599999997,10572
2656.019999999995,589
48020.57999999991,15880
950.0,950
3530.0199999999977,1348
797.9400000000024,403
66890.23999999979,22393
2387.8800000000138,1206
38862.46000000039,9127
10590.119999999986,2825
3639.240000000023,1838
1574.979999999995,1413
8030.280000000035,2804
1636.3400000000024,733
1719.4600000000073,577
3299.4000000000015,16422
7192.679999999947,1972
2317.800000000003,640
84265.56000000001,55492
6897.339999999911,1733
4661.300000000028,3607
2510.640000000018,1268
4451.560000000001,3370
1670.9800000000002,690
4460.14,1021
7283.47999999987,3636
724.8399999999988,289
39848.55000000009,29393
2458.640000000006,378
24761.259999999907,8767
3345.2199999999966,1336
24803.11999999977,6517
4887.439999999981,1228
18472.11999999957,3869
7250.339999999931,2433
17023.120000000134,8716
2183.8200000000134,1109
14409.550000000007,8939
892.0,446
1661.7000000000055,919
755.1600000000019,217
13675.439999999971,10134
34017.0,22678
48996.120000000024,36310
8157.720000000018,7133
1710.5200000000061,574
49686.6,23980
970.2199999999996,479
14695.559999999803,7422
3312.0,3312
7857.759999999983,2012
2611.079999999997,1442
10331.409999999993,4737
6075.599999999972,1220
2635.0000000000036,13061
44753.93999999997,8447
5586.359999999975,920
24774.07000000009,23806
23615.000000000044,9072
17890.46,6807
1315.0,526
5667.8799999999665,1996
19414.079999999973,6741
4188.0,2094
2453.5200000000045,688
5135.879999999965,1431
61742.62000000001,20719
7695.699999999905,2660
4821.860000000033,1717
12126.0,12120
4021.380000000025,2031
12873.499999999989,11332
6614.759999999914,1662
9206.82000000001,3678
28324.09999999975,5396
1977.0600000000054,397
8823.179999999902,1401
10986.060000000052,3017
4580.259999999995,1537
1838.6600000000055,617
2470.7400000000216,1193
1448.3200000000058,584
2530.0200000000104,849
3090.7600000000107,1232
20374.680000000317,7877
51850.81999999991,9704
3537.0800000000136,2734
83071.50000000004,26583
9434.95999999985,4722
12726.139999999785,5778
11565.999999999898,3075
8361.0,5574
1141.279999999999,442
2445.0,978
7577.0,7577
11762.059999999758,3947
7729.960000000094,2752
9929.919999999947,3334
1594.1000000000024,538
11729.059999999829,2947
281.1599999999998,142
757.0399999999975,363
7006.059999999983,3255
4532.0,4532
2096.639999999999,1248
2534.0,2534
16506.399999999965,8780
2212.0,2212
1276.9199999999987,510
13778.8199999998,6959
46632.82,46621
5503.0,5503
11056.720000000005,4408
28529.479999999956,15266
9863.960000000076,3483
5167.119999999991,1146
7438.200000000139,4325
1626.8800000000049,656
1196.0500000000018,5944
5328.00000000007,1900
12927.239999999869,4338
10537.219999999836,5259
7666.779999999852,3904
5144.339999999992,1033
31337.899999999736,8390
3171.9600000000205,1166
3671.229999999988,1407
7711.77999999989,1890
2321.9199999999937,1814
1711.0,1711
5367.940000000042,649
1996.9100000000103,503
947.430000000004,319
15542.680000000037,3407
5627.680000000048,1916
1700.8800000000044,1709
3460.580000000027,439
6820.240000000001,14364
4076.8499999999726,2316
4215.629999999952,1419
508.08000000000084,146
4969.920000000039,771
1002.730000000008,509
2542.9800000000205,2508
8371.279999999979,11854
7679.599999999979,10899
4087.000000000026,2100
1092.9600000000003,92
4385.240000000013,9402
7489.480000000036,627
15667.029999999819,1319
4746.059999999997,667
7513.159999999936,2201
4251.960000000007,477
3690.940000000014,941
462.2500000000002,26
7764.089999999958,388
10471.459999999832,1394
24307.75999999957,2904
4156.299999999998,5817
7564.829999999911,689
6095.299999999968,10922
5463.6199999999835,340
4434.0999999999985,947
547.0200000000003,276
1334.219999999993,1269
19460.609999999975,1500
2529.109999999994,788
1170.1200000000013,199
15512.539999999883,1194
2395.1899999999955,609
7667.019999999958,1009
4562.799999999976,6452
2754.200000000025,1859
2740.2199999999943,259
6815.900000000007,361
4047.0599999999704,2300
6839.379999999988,14568
4871.600000000043,610
19569.89999999968,1836
1632.5400000000036,273
764.3999999999995,130
694.7500000000017,175
608.8500000000025,205
28287.159999999498,3347
1529.3800000000144,1627
6034.400000000074,1245
7384.30000000001,880
11366.369999999952,374
1662.5399999999913,594
119.3099999999999,123
1862.0000000000077,350
38723.18000000024,2987
819.8399999999993,168
595.0,476
5703.3799999999865,10203
13082.599999999988,1857
10196.579999999993,756
1040.7599999999995,177
2316.720000000009,1176
4201.479999999956,783
11465.080000000138,3124
8147.079999999998,1155
3806.319999999992,1159
4787.900000000006,489
47771.8099999994,3822
16685.239999999794,2073
3773.7599999999766,6737
16766.07999999993,1139
1028.1599999999953,272
6775.360000000017,405
7137.310000000083,1699
27673.599999999995,1880
17386.300000000218,2101
14155.839999999864,1105
2307.8600000000024,898
25421.299999999967,3177
3507.0199999999977,3423
476.71999999999935,685
1034.9199999999976,444
7713.90000000003,381
8583.149999999996,662
2081.280000000001,271
4628.519999999913,1117
13161.039999999863,897
28431.08999999963,1919
15839.239999999885,1420
1140.4200000000028,229
5758.49999999998,8150
4939.879999999991,206
10905.120000000112,1638
1413.5,550
600.9700000000008,151
27100.079999999463,2128
5449.999999999933,894
1398.270000000002,381
3037.1999999999803,985
563.4000000000023,213
285.18000000000023,194
2483.5199999999954,416
679.0599999999978,982
3642.609999999984,563
4930.539999999999,404
3435.4199999999787,310
1513.3499999999933,855
7169.939999999951,653
762.7200000000012,729
2063.819999999989,1166
8488.129999999916,1066
8491.5999999999,1420
3198.810000000004,272
7232.899999999962,755
1315.840000000004,1267
3759.139999999993,429
6009.2000000000835,1240
5557.919999999928,2069
1016.8799999999944,1473
8458.519999999866,2032
7554.080000000049,589
30197.860000000066,8312
4177.900000000014,205
629.5199999999995,129
11144.509999999835,1180
1311.240000000003,223
2025.5500000000052,783
751.2400000000016,700
29601.019999999564,2027
2633.5000000000427,2800
7033.780000000072,805
20409.119999999682,1825
1708.2399999999884,1340
4644.019999999977,993
83340.40000000043,8331
11341.12,2324
2283.959999999964,1477
6348.060000000041,3600
6951.960000000041,1398
2953.180000000001,589
15280.299999999992,2482
6271.500000000107,2216
57414.49999999979,3025
1096.3299999999967,590
15486.099999999913,1387
50515.979999999996,2201
7137.71999999989,2203
15293.459999999872,755
474.37999999999886,682
1058.6800000000026,266
6311.400000000034,670
17715.309999999867,1975
2534.699999999996,510
21467.31999999975,1934
786.5199999999992,1144
1782.2699999999948,369
5246.14999999999,9482
5822.280000000006,324
1140.480000000002,396
4250.370000000006,1452
10267.919999999971,936
688.0799999999995,141
740.9900000000052,376
1994.910000000009,345
8789.339999999875,2113
7678.080000000025,16191
13671.300000000121,1990
5654.339999999981,283
250.18999999999988,127
5650.359999999959,711
4241.839999999986,338
2046.5200000000061,650
5775.800000000016,358
6682.56,952
3001.0400000000127,233
6121.019999999997,12904
1455.6200000000028,146
1122.2800000000022,126
535.2000000000007,153
7996.980000000077,916
8747.380000000094,3153
14454.179999999922,1296
3880.90000000001,303
11128.639999999983,1328
1436.7600000000004,398
10024.220000000012,1277
14690.389999999672,2549
4399.379999999992,2500
7073.159999999956,542
3903.5199999999963,394
1199.5200000000016,204
2533.699999999994,855
931.5299999999955,346
5407.559999999952,1669
4672.799999999995,6631
1983.6400000000083,338
5014.999999999992,1043
961.1900000000023,129
11587.04000000016,1400
2338.8500000000117,238
19788.659999999687,1809
3858.5999999999717,2194
732.1700000000034,211
3529.139999999988,333
341.0400000000007,196
2388.7199999999953,772
1768.5100000000118,602
832.640000000001,779
1568.1500000000078,395
23961.27999999965,785
21977.289999999688,1501
1206.8100000000081,613
13032.390000000087,1897
1423.4000000000037,220
1070.7200000000028,239
7715.009999999912,1123
459.25999999999993,971
4553.479999999994,6462
554.0999999999998,1863
15214.069999999743,1188
95440.6399999998,8050
14634.9899999997,1834
5376.499999999978,910
2595.7799999999984,874
3111.0400000000313,1078
34217.43999999999,1684
10348.940000000113,3913
4066.8400000000197,293
5593.199999999996,11816
998.9700000000037,201
6280.559999999971,572
14229.83999999998,843
3537.86000000005,3734
9064.880000000067,1849
1678.7200000000098,344
5065.599999999985,320
586.2200000000006,862
6988.079999999997,545
10970.180000000006,15559
1708.9200000000053,909
7568.660000000027,15892
5548.880000000036,330
31276.29999999982,2755
488.1800000000041,469
12076.399999999952,943
4894.60000000001,10445
3735.6800000000067,416
1749.4400000000066,352
3969.359999999964,888
2016.76000000001,508
5415.079999999972,1158
558.7199999999993,194
9251.460000000052,19506
1938.9500000000023,165
5683.310000000079,1175
2117.5899999999947,367
1325.0800000000045,157
5840.190000000013,485
1343.6800000000032,136
15467.079999999854,1208
11329.189999999755,1484
2977.4399999999796,1690
7511.0299999999515,13582
1583.3399999999947,413
19032.3199999997,1739
3860.049999999963,924
5081.29999999997,1225
2459.520000000003,224
1190.7200000000018,244
1436.1600000000026,132
4844.039999999999,6874
9224.200000000033,1639
4516.6399999999885,8076
2663.9199999999946,536
2567.1999999999884,471
3164.979999999988,481
2418.4799999999946,666
888.5199999999991,229
6285.740000000031,13317
8080.8200000000725,1135
29132.560000000107,1961
6940.08000000007,1674
345.44,272
24795.7899999996,2620
9852.03999999988,1607
230.39999999999978,80
5961.519999999981,667
1003.1000000000026,253
1145.1299999999985,399
5591.999999999977,400
1056.020000000005,266
9293.4599999999,827
6913.239999999911,1352
5703.339999999964,1068
3878.900000000005,239
4672.53999999999,8318
2648.1900000000287,2153
960.740000000004,242
1821.7100000000066,443
1582.9600000000162,1684
13244.34999999974,1714
1303.3600000000001,312
5885.280000000021,5926
8582.209999999855,1916
16266.880000000216,2444
1052.050000000005,265
14433.549999999672,2759
25158.399999999885,1705
1526.280000000007,237
1911.1200000000183,970
12260.229999999969,1561
9622.559999999981,1498
10575.529999999902,2664
14951.34000000005,1959
572.4600000000003,609
11254.22,1436
1939.270000000008,391
4389.3200000000015,734
5481.440000000013,437
229.3599999999997,122
22152.119999999897,6036
19945.739999999667,2392
10190.459999999955,1277
2968.250000000005,374
6858.88000000002,14508
12929.699999999928,639
6542.47999999998,1271
6288.58000000001,532
26640.899999999947,3502
2139.830000000007,539
4031.040000000028,408
11006.759999999964,23325
14284.479999999849,1226
2116.520000000009,701
7530.720000000126,1307
1971.6200000000076,760
4256.560000000001,4202
80783.39999999995,3530
5773.990000000059,1377
6179.260000000064,1106
24284.079999999685,1721
3320.1300000000147,1286
253.80999999999983,173
4869.379999999995,330
16953.609999999804,555
2110.280000000002,214
1256.1600000000044,440
26252.38999999993,2097
996.4700000000045,251
1214.8200000000054,306
17827.94000000022,2153
1979.1800000000103,469
5419.759999999998,5284
7090.440000000036,14890
11026.540000000017,23253
8973.320000000045,1345
17958.399999999947,1220
24699.23999999968,1413
1084.8000000000002,110
6011.049999999988,374
3887.0200000000123,402
10649.879999999832,3287
6201.159999999874,2849
3795.389999999973,2159
6596.859999999968,9336
2462.4999999999977,1250
4025.980000000021,1351
16114.239999999827,1438
2053.8200000000043,206
4108.280000000002,716
9479.939999999968,9293
4498.680000000037,1531
2675.2899999999977,225
6161.929999999945,531
1086.4,280
10137.379999999925,781
10425.609999999955,364
12118.299999999957,1550
2917.2000000000053,390
400.43999999999926,213
4703.759999999994,1146
6153.999999999963,11037
1907.7000000000187,969
3810.920000000006,3458
488.5600000000016,248
1379.0000000000043,140
6848.659999999974,512
5268.199999999976,11159
4432.71999999999,365
1284.280000000004,331
7388.9000000001315,2666
1773.5700000000002,2961
10620.359999999968,1877
16512.159999999858,574
1094.0199999999995,821
1894.8800000000074,926
6073.099999999958,1299
5424.550000000001,760
13049.240000000167,1963
10461.849999999948,2105
4073.4399999999778,7313
2569.7000000000094,655
2451.800000000006,410
8825.559999999847,1545
10616.880000000108,1280
862.2900000000004,252
19815.180000000095,2581
3534.119999999973,2007
1024.110000000003,183
815.5000000000059,450
927.8700000000072,471
795.3400000000038,322
1001.2800000000042,224
1310.5100000000052,333
756.6000000000065,780
868.3199999999995,228
3243.8999999999774,625
69.83999999999995,72
548.0500000000039,565
248.21999999999989,126
1129.4600000000025,158
120.27999999999989,124
141.78999999999996,57
959.2100000000033,193
164.58999999999995,312
1968.079999999986,584
866.0900000000009,257
899.3999999999994,236
85.35999999999993,88
1903.5100000000086,383
78.56999999999995,81
2580.569999999993,541
66.0,132
96.60000000000007,420
231.5199999999999,116
687.6099999999985,822
2079.700000000013,746
154.99999999999986,162
829.4300000000014,119
751.3400000000051,770
4177.710000000028,1489
510.2600000000003,189
442.53000000000094,99
1339.0700000000193,1415
145.76999999999987,151
188.1799999999998,194
1241.5000000000045,250
80.96,92
602.8200000000022,306
558.8800000000028,694
874.9400000000046,902
956.5800000000039,214
651.5300000000029,249
793.980000000004,284
69.15,132
1147.25,419
591.8100000000014,214
348.6900000000008,177
825.9800000000056,444
363.09000000000094,147
4019.679999999976,809
952.3400000000038,222
382.40000000000043,136
611.4200000000017,191
632.3700000000024,321
133.0,266
562.3400000000006,2515
536.4100000000034,553
612.6700000000033,311
1409.310000000004,246
523.9400000000034,542
151.31999999999988,156
79.0,158
913.480000000003,184
546.4800000000014,184
735.8100000000042,374
920.700000000004,310
1814.5400000000034,182
178.47999999999982,184
1899.6400000000056,262
88.14000000000001,166
992.500000000004,250
4306.430000000026,1546
1796.9100000000115,645
1316.0400000000025,132
2372.5599999999977,380
292.9300000000002,124
760.580000000003,191
285.2100000000001,143
102.95999999999995,117
1690.9500000000048,618
779.3400000000016,122
624.6800000000038,644
109.60999999999991,113
211.4599999999998,218
1811.0199999999916,656
1413.7200000000082,476
175.83999999999963,112
533.5000000000024,550
1247.4700000000043,251
622.5200000000027,316
243.8099999999999,123
158.39999999999978,180
1370.529999999994,499
288.6200000000001,147
500.7199999999982,589
97.96999999999993,101
531.9599999999982,621
121.77000000000001,236
2266.6000000000017,380
1433.7600000000052,529
644.4900000000026,217
980.3500000000023,385
96.02999999999993,99
152.3,292
308.8800000000002,104
197.87999999999982,204
1408.9200000000033,236
385.09000000000054,97
615.5200000000028,266
2034.3700000000058,350
349.72000000000065,176
2201.480000000012,884
1256.3100000000074,423
1860.9800000000114,662
805.9100000000028,203
186.65999999999994,60
1725.1100000000126,713
314.2800000000007,324
328.4599999999991,388
126.47000000000003,239
284.96999999999935,1239
211.6599999999998,221
158.5,317
607.410000000002,153
1027.1300000000035,229
468.62000000000006,2086
2272.2200000000007,326
3506.3999999999783,580
561.5999999999995,195
1317.4500000000025,470
891.3800000000031,154
90.67000000000002,168
1051.1,380
989.0100000000047,333
87.19999999999995,90
964.1800000000036,194
1068.060000000004,408
151.47000000000003,291
564.8800000000012,2521
312.34000000000054,317
137.63,267
1627.6700000000085,583
449.1600000000018,228
282.27000000000004,291
362.88999999999885,428
335.65000000000094,295
4194.879999999972,689
3414.469999999975,551
10288.589999999942,1147
6274.949999999935,2681
23665.699999999917,2360
16574.659999999894,2378
6867.679999999845,4553
5057.279999999995,937
7116.120000000004,396
2526.4900000000066,827
8384.930000000122,1811
3425.520000000022,875
8173.499999999946,1650
17987.969999999972,1001
1690.6500000000096,318
15249.819999999827,3133
5267.009999999963,1062
